date,title,text,bewertung,sterne,author,land,nützlich,date_online
Datum der Erfahrung: 06. November 2022,Am liebsten keinen Stern für dieses unmenschliche Unternehmne,"Am liebsten keinen Stern. So eine Frechheit! Der Zug fährt am Anfang des Gleises an, wartet aber nicht auf die Passagiere, die vom Ende des Gleises noch versuchen zu kommen. Über Verspätungen Brauch man ja gar nicht erst zu reden... Wie schlimm die sind, ist ja weit verbreitet.",1 Bewertung,Bewertet mit 1 von 5 Sternen,Dylan Edwards,DE,,
Datum der Erfahrung: 06. November 2022,Ein Stern ist zu großzügig,"Ein Stern ist zu großzügig, schließt den Müll schnellstmöglich",1 Bewertung,Bewertet mit 1 von 5 Sternen,Selina Böhme,DE,,
Datum der Erfahrung: 06. November 2022,Philip K,"Es werden an unnötigen Regeln festgehalten. Fahrgäste mit gültigem Fahrausweis wird kein Eintritt gewährt. Fliegen darf man ohne Maske, Bus fahren darf man ohne Maske aber Bhan fahren nicht?! WTF",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Philip,DE,,
Datum der Erfahrung: 05. November 2022,Absolut Unzuverlässig,Den Arbeitsweg mit Verkehrsmitteln der deutschen Bahn bestreiten - absolut nicht möglich wenn man nicht nach einer Woche die kündigung erhalten möchte. Absolut unmöglich 5/5 Tagen pünktlich zu erscheinen. Ausfälle und Verspätungen sind absolute Tagesordnung. und dann auch noch über 6€ für 10 Minuten Fahrt. Früher nannte man sowas Wucher. Schon vollkommen okay wenn dieses untermenschliche „unternehmen“ regelmäßig von vandalismus heimgesucht wird.,2 Bewertungen,Bewertet mit 1 von 5 Sternen,Bombardier,DE,,
Datum der Erfahrung: 05. November 2022,Keiner weiß Bescheid . Sitzplatz in Fahrtrichtung,"Es scheitert daran ein 1. klasse Ticket zu erwerben, da man bei der Sitzplatz Reservierung nicht die Fahrtrichtung des Zuges sehen kann. Nach 10 Minute Warteschleife bei der Bahn Hotline, „ja das können wir auch nicht sehen.“ Unfassbar. Ich kann nicht rückwärts fahren, mit wird schlecht. Ich brauche für hin und Rückfahrt 4 Sitzplätze. Habe mich schon durch die zugpläne der verschiedenen Modelle geklickt, aber auch nicht verständlich. Denke die 123 Euro spare ich mir und  fahre Auto.",3 Bewertungen,Bewertet mit 1 von 5 Sternen,Sonja Bach,DE,,
Datum der Erfahrung: 04. November 2022,Ein Stern ist viel zu gut…,Ein Stern ist viel zu gut bewertet. 16.53uhr ab Bohn Richtung Stuttgart über zwei Stunde zu spät. Alternativ Zug ab Köln. 19.55uhr jetzt haben wir 22.20 Uhr und ich bin immer noch in Köln. Eine Frechheit und ein absoluter beschiess der deutschen Bahn!! Werde wieder Auto fahren. Mehr Komfort und Pünktlichkeit ist deutlich besser!!!Mit meiner Wortwahl habe ich mich extrem zurück gehalten. Sch….Laden!!!,3 Bewertungen,Bewertet mit 1 von 5 Sternen,Andreas Fuchs,DE,,
Datum der Erfahrung: 23. Oktober 2022,"Züge ausgefallen,","Wochen vorher Katen gekauft,Nur 1. Zug fuhr schon nicht, KEINE Info zu alternativen, Fahrplanänderung ohne Kundeninfo.Rückfahrt: Kurz vor Abfahrt Info zum 2. Zug: Zug fällt aus. KEINE Info zu alternativen.Bahnfahren ist einfach Nicht zu empfehlen.Von ca. 10 Farten dieses Jahr mehr als die Hälfte Katastrophe.",1 Bewertung,Bewertet mit 1 von 5 Sternen,Bine,DE,,
Datum der Erfahrung: 04. November 2022,Saftladen!,"Saftladen!! Seit Jahren schlechte Leistung, als Kunde fühlt man sich diesem chaotischen Laden ausgeliefert und im Stich gelassen. Man bekommt nach Jahre langen Bahnfahren einfach nur noch eine große Wut und Frust auf das Unternehmen. Wünsche mir der Bahn gegenüber endlich kompetente Konkurrenz an die Seite. Mal sehen, ob's den Laden dann noch lange gibt...😡",1 Bewertung,Bewertet mit 1 von 5 Sternen,Sumpf Wiesel,DE,,
Datum der Erfahrung: 04. Oktober 2022,Müllladen,Müllladen ! Man muss einen Tag vorher abreisen um pünktlich irgendwo anzukommen ! Schämt euch !,2 Bewertungen,Bewertet mit 1 von 5 Sternen,Lorraine Fellmann,DE,,
Datum der Erfahrung: 04. November 2022,Schlechteste Bahngesellschaft der Welt,"Schlechteste Bahngesellschaft der Welt, nur besser als dritte Welt Länder.Zum Vergleich sind die überfüllten Züge in Indien mit Hunderten von Leuten auf den Zügen immernoch pünktlicher, verlässlicher und 100% günstiger.0 Sterne, wenn könnte.",1 Bewertung,Bewertet mit 1 von 5 Sternen,Altintas,DE,,
Datum der Erfahrung: 03. November 2022,Verspätungen und Stillstand,"Für eine Fahrt von 1 Std brauchen wir mittlerweile 1Std 45 Min. Ständig müssen andere Züge vorbeigelassen werden, kaum Durchsagen oder genauere Infos (auch nicht über die erneute Verspätung). Im Zug ist es kalt und jeder mittlerweile extrem genervt. Gerade kommt auch noch eine Signalstörung dazu und dass nur „auf Sicht“ mit 15km/h gefahren werden kann. Weitere 60min(!!!) Verzögerung! Vielen Dank Deutsche Bahn. Nie mehr wieder. Da fährt man 1x mit der Bahn, plant einen vernünftigen Puffer ein… mir reichts!!!",1 Bewertung,Bewertet mit 2 von 5 Sternen,Alex,DE,,
Datum der Erfahrung: 31. Oktober 2022,Wir wollten auf konfi Ausfahrt gehen…,Wir wollten auf konfi Ausfahrt gehen die Bahn kam 20 Minuten zu spät die Bahn war komplett voll wir haben alle geschwitzt so ein dreck mach ich niewieder  Der ganze Tag war am kaputt,1 Bewertung,Bewertet mit 1 von 5 Sternen,Julian Augenstein,DE,,
Datum der Erfahrung: 01. November 2022,Absoluter Dreck,"Absoluter Dreck! Von A bis Z. Nicht nur in den Zügen, sondern wirklich alles, was man erlebt, wenn man so dumm ist und mit dieser Versagertruppe irgendwo hin will. Von 15 gemachten Fahrten in den letzten 3 Monaten im Fernverkehr funktionierte NICHT EINE nach Plan. Die erste Klasse in den ICEs ist inzwischen dreckiger als manches Bahnhofsklo und man fühlt bei diesem Laden einfach nur puren Hass. Schämt euch! Ich steige in keinen Zug mehr ein.",7 Bewertungen,Bewertet mit 1 von 5 Sternen,aph de,DE,,
Datum der Erfahrung: 01. November 2022,Macht den laden dicht sinnlos,Dauerausfall null alternativen kein schienenersatzverkehr. Frankfurt - Schöneck... + überteuerte Tickets,1 Bewertung,Bewertet mit 1 von 5 Sternen,Daniel R.,DE,,
Datum der Erfahrung: 31. Oktober 2022,Leider gibt's keine null Punkte.,"Leider gibt's keine null Punkte.Ein Zug fällt in Gänze aus, der Ersatzzug mehr als überfüllt. Trotz Platzreservierung musste ich auf dem Boden sitzen. Letztendlich hatte auch der Ersatzzug eine Std.Verspätung, sodass sämtliche Anschlusszüge verpasst wurden.",1 Bewertung,Bewertet mit 1 von 5 Sternen,Roy Pfeffer,DE,,
Datum der Erfahrung: 21. Oktober 2022,Ist DB eine Lobbygesellschaft der Autoindustrie?,"Die Deutsche Bahn ist eine absolute Schande für Deutschland, welches international eigentlich für seine Pünktlichkeit bekannt ist. Wir haben jetzt Oktober und ich bin in diesem Jahr nicht auch nur ein einziges Mal mit der Bahn gefahren, ohne dass einer meiner Verbindungen Verspätung hatte. An einem Tag hatte ich sogar einen echten Lauf, der fast legendär geworden wäre. Alle meine Verbindungen hatten Verspätung, und zwar so, dass sie sich gegenseitig ausgeglichen haben. Nur leider der letzte nicht, was zur Folge hatte, das ich  doch wider warten musste. Doch die Unpünktlichkeit nicht genug, kommt noch der grauenhafte Service der Bahn dazu. Eine Verspätung wird erst ab einer Stunde ausgezahlt und dann auch lediglich die Hälfte der Kosten, sorry aber bei euren miserablen Leistungen wäre es das mindeste jede einzelne Sekunde die ihr Verspätung hat, zu begleichen. Denn es ist die Zeit von Millionen Menschen die ihr tagtäglich verschwendet. Mir kommt immer mehr das Gefühl, dass die Bahn eine Lobbygesellschaft der Autoindustrie ist, denn ich weiß wirklich nicht mehr, warum ich Bahn fahren sollte. Ihr seit so teuer, wie wenn ich Auto fahre, dabei aber langsamer, ungemütlicher und viel unflexibler + der ganze unnötige Stress weil ihr euren Job nicht macht. Ihr solltet dringend das 9Euro ticket zurückbringen, da hatte wenigstens das Preis-Leistungs-Verhältnis gestimmt.",3 Bewertungen,Bewertet mit 1 von 5 Sternen,Finn,DE,,
Datum der Erfahrung: 30. Oktober 2022,Schlecht!,Jeden Tag Verspätung da kann ich gleich mit dem auto fahren…,1 Bewertung,Bewertet mit 1 von 5 Sternen,S.A,DE,,
Datum der Erfahrung: 29. Oktober 2022,Schlimmste Fahrt bisher,"1.Erst wurde uns gesagt das unser Zug in den wir einsteigen wollten, der falsche ist obwohl es doch der richtige war.2.Danach würden wir angeschnautzt das wir kurz vor Abfahrt als türen schon geschlossen wurden noch reingehen wollten obwohl das Problem wie bei 1 Beschreiben wurde.3.Als wir Dan im Zug angekommen waren,waren Person bei uns im kinder Raum ohne Sachen für Kinder wohl angemerkt und ohne mülleimer im Raum und der Zug Kamm wie immer zu spät .LG Niklas Behrens",1 Bewertung,Bewertet mit 1 von 5 Sternen,Niklas Behrens,DE,,
Datum der Erfahrung: 29. Oktober 2022,Sitzen gerade im IC von Nürnberg nach…,"Sitzen gerade im IC von Nürnberg nach Leipzig. Knapp 5 Stunden durch die Nacht auf einer „Parkbank“. Sitzplätze reserviert. Aber bitte was ist das? Eine Sitzfläche ohne Kopfstütze, Beinfreiheit gleich Null! Garantiert mein letztes Mal mit der DB durch die Nacht.",3 Bewertungen,Bewertet mit 2 von 5 Sternen,Severine,DE,,
Datum der Erfahrung: 28. Oktober 2022,Zugausfälle 3 Stunden lang wegen…,Zugausfälle 3 Stunden lang wegen spontanen Personalmangel. Keine weiteren Informationen wann oder wie es weiter geht.Kinder weinen mitten in der Nacht auf den Bahnsteig...,4 Bewertungen,Bewertet mit 1 von 5 Sternen,Andre Schütt,DE,,
Datum der Erfahrung: 28. Oktober 2022,Größter Drecksverein EU West,Größter Drecksverein EU West. Man nimmt schon aus Vorsicht den teureren aber schnelleren ICE damit man pünktlich ist und die Anschlüsse auch ganz bestimmt nicht verpasst und der Zug verspätet sich dann trotzdem. Über Anschlüsse wird man kurz vor dem Ziel Bahnhof informiert… was bringt mir das dann??? Da kann ich nichts planen??? Dann sind es immer so pimmelige Ausreden warum der Zug mal wieder verspätet ist. Von den Schaffnern gibt es gar keine Hilfe das man dann doch irgendwie seine Anschlüsse schafft und es wird dann noch voll frech nach dem Ticket gefragt… Wenn man eine Reise bucht ohne flexpreis muss man dann schon von vornherein davon ausgehen das man die Anschlüsse nicht schafft und extra zahlen muss oder wie??? Einfach nur gottlos frech - aber Hauptsache die ganzen Preise werden regelmäßig erhöht,2 Bewertungen,Bewertet mit 1 von 5 Sternen,Aditi Borah,DE,,
Datum der Erfahrung: 28. Oktober 2022,Wie scheise seit ihr eigentlich anstatt…,Wie scheise seit ihr eigentlich anstatt Verspätung reinzuholen. Haut ihr noch mehr raus unverschämte Preise wenn Mann eh zu spät. Überdenkt euer Konzept und entlasst endlich die Hälfte von euren Vorgesetzten. Weil Geld fürs nichts tun und das noch scheise machen. Deutsche Bahn beschissenste Unternehmen Deutschlands,1 Bewertung,Bewertet mit 1 von 5 Sternen,Xcblal Xcblal,DE,,
Datum der Erfahrung: 28. Oktober 2022,Unpünktlich wie immer…,Und schon wieder eine schreckliche Fahrt mit der DB ( als hätte das letzte mal nicht gereicht ) wieder 40 min Verspätung. Das kann doch wohl nicht wahr sein. Das letzte mal wurde ich nachts in Frankfurt gelassen ohne Anschluss und ich habe heute noch nicht mein Geld fürs Taxi ! Manchmal frage ich mich echt ob  man so ein Unternehmen überhaupt noch unterstützen soll. Sehr teuer und kommt nie pünktlich. Man sitz mit Bauchweh im Zug und hofft nur das er weiterfährt weil man Angst hat seinen Anschluss zu verpassen. Wie soll man diese Fahrt genießen ?!?!,4 Bewertungen,Bewertet mit 1 von 5 Sternen,LW,DE,,
Datum der Erfahrung: 27. Oktober 2022,Nur am verspäten dank ihnen verpasse…,Nur am verspäten dank ihnen verpasse ich oft mein Bus weil sie es einfach nicht hinbekommen pünktlich los zufahren .!,3 Bewertungen,Bewertet mit 1 von 5 Sternen,seymouuu ,DE,,
Datum der Erfahrung: 27. Oktober 2022,Unerträglich,"Unerträglich - man reserviert in einem Ruheabteil, das es leider gar nicht gibt. Eine unsägliche Institution ist das! Stattdessen ist man umgeben von Kindergebrüll und lautstark telefonierenden maskenlose Covidioten.",2 Bewertungen,Bewertet mit 1 von 5 Sternen,polli,DE,,
Datum der Erfahrung: 27. Oktober 2022,Ein Stern ist Zuviel.,Ein Stern ist Zuviel.. größte hu*rensohnbahn,2 Bewertungen,Bewertet mit 1 von 5 Sternen,MercedesVsTyson,DE,,
Datum der Erfahrung: 27. Oktober 2022,1 von 5 Mal Pünktlich,"1 von 5 Mal Pünktlich, fahre jetzt Auto weil es mir einfach zu peinlich ist immer zu spät zu sein",1 Bewertung,Bewertet mit 1 von 5 Sternen,Vincent Fürst,DE,,
Datum der Erfahrung: 27. Oktober 2022,Dauernt verspätet/ Ausfall,"Ich bin auf die öffentlichen Verkehrsmittel angewiesen um zur Arbeit zu kommen.Und es kann nicht sein, dass ich in den letzten 3 Monaten 2-3 Mal die Woche auf Arbeit anrufen muss weil ich 15 Minuten zu spät komme.Und da nehme ich schon einen zu eher. Aber was bringt das wenn der zu spät kommt und dadurch der Folgezug (meist ohne Ankündigung) ausfällt.Entschädigung bekommt man erst ab einer Stunde.Das schon 15 Minuten auf Arbeit Stress machen bedenkt aber niemand.Wir können dich auch nicht einfach spontan die Kita ne Stunde später aufmachen nur weil es an Personal mangelt oder eine Tür klemmt...",1 Bewertung,Bewertet mit 1 von 5 Sternen,Quingel Findet,DE,,
Datum der Erfahrung: 26. Oktober 2022,Es gibt keine funktionierende Toilette…,Es gibt keine funktionierende Toilette in der RE,1 Bewertung,Bewertet mit 1 von 5 Sternen,Lo,DE,,
Datum der Erfahrung: 23. Oktober 2022,"Chaos, schlechte Information und Fahrplan","Mit einem großen Koffer für zB einen ein- oder zweiwöchigen Urlaub zu reisen ist eine absolute Zumutung. Zu wenig Platz zur Ablage des Koffers, zu enge Gänge. Beim Fahrgastrechteformular wartet man über 4 Wochen auf eine Entschädigung. Bei Fragen nach weiteren Verbindungen bei Verspätungen schauen die Mitarbeiter auch nur auf die App, die mir als Kunde auch zur Verfügung steht. Die Preise sind viel zu hoch. Die Kommunikation zwischen den Zügen bei Verspätungen, wenn es um das Warten auf Passagiere geht, ist miserabel. Man muss regelrecht sprinten zum nächsten Zug. Die Sauberkeit an Bahnhöfen und die Sicherheit, vor allem nachts, sind grauenvoll. Es gibt zu wenig Aufzüge und Roltreppen. Das Fahrplannetz der ICEs ist unzureichend (Städte wie Görlitz, Chemnitz, Frankfurt/Oder, Flensburg, Greifswald, Tübingen, Marburg, Rostock, Gera) werden nicht angefahren. Ebenso touristische Gebiete wie der Harz, sächsische Schweiz und der bayerische Wald fährt der ICE nicht an. Gleiswechsel werden nur unzureichend angekündigt.",14 Bewertungen,Bewertet mit 1 von 5 Sternen,Kilian Rucker,DE,,
Datum der Erfahrung: 25. Oktober 2022,Hier funktioniert gar nichts mehr,"Hier funktioniert gar nichts mehr. Zuverlässigkeit: NULL. Fast kein Zug der wenigstens halbwegs pünktlich ist. Viele - hier jeder Zweite - fallen ganz aus. Pöbeleien, dumme Anmache, abends nur noch freches Männervolk, fast der komplette Wagen zu manchen Zeiten voll bis unter die Decke mit Leuten und nur mit Maskenverweigerern angefüllt und keine Zugbegleiter oder Security die etwas tun - das geht die nichts an. Einfach ekelhaft! Schmutz, rumpelnde Wagons, und dann noch Fahrräder mitten im Berufsverkehr - Bravo. Es scheint fast als ob die sich auch noch darüber amüsieren dass ihre Kunden sich ärgern. Klar, gibt ja keine Alternative (außer Auto). Das ist Krieg gegen die zahlenden Fahrgäste. DB könnte für ""Deutsche Blamage"" stehen. Fast zum Lachen wenns nicht so traurig wäre. Das Schlimmste kommt noch: Der Winter! Ja, auch dieses Jahr wird es einen geben! Dann bricht wegen einem Eiswürfel wieder tagelang der ganze Laden zusammen.",3 Bewertungen,Bewertet mit 1 von 5 Sternen,Sabine H.,DE,,
Datum der Erfahrung: 25. Oktober 2022,Drecksladen.Es dürfte da keiner mehr mit fahren.Was die deutsche Bahn sich raus nimmt ist ne bodenlose frechheit,Einfach nur noch traurig was die Bahn mit einem macht,1 Bewertung,Bewertet mit 1 von 5 Sternen,Timo Wittmers,DE,,
Datum der Erfahrung: 25. Oktober 2022,Uhren Sohn,"Pro Tipp: Geht lieber zu Fuß, dann seid ihr schneller an eurem Ziel.Ihr klaut mir jedes Jahr fast einen Monat meiner wertvollen Lebenszeit, indem ihr mich g0ttlos wie ein NPC am Bahnhof warten lässt.",2 Bewertungen,Bewertet mit 1 von 5 Sternen,furcom,DE,,
Datum der Erfahrung: 25. Oktober 2022,Dieses Jahr bislang nur 8 Fahrten mit…,"Dieses Jahr bislang nur 8 Fahrten mit der Bahn gemacht da das Auto defekt ist und da weiß man wieder ganz genau warum man Auto fährt.Nur eine der Fahrten war wie angegeben ansonsten nur Ausfälle, Personalmangel, Reparaturen, nicht Anfahren meiner Haltestelle, kurzfristige Änderung des Gleises usw ....Und wenn man Umsteigen muss ist's eh vorbei.Strecken die mit dem Auto 30min brauchen dauern hier 1,5 Stunden und sind doppelt so teuer wie der Sprit, selbst bei 2€/L.Die Bahn hat es über die Jahre geschafft die brillante Idee eines öffentlichen Verkehrs komplett zu ruinieren und jeden Fahrgast ans Bein zu pissen.Der Verein wird gemieden wo es nur geht und gut ist's.",1 Bewertung,Bewertet mit 1 von 5 Sternen,Komplikationen,DE,,
Datum der Erfahrung: 23. Oktober 2022,Der Grund warum ich keinen bock mehr auf Deurschland habe.,"Jedes mal wenn ich diesen Lumpenbetrieb nutze hab ich wenigstens eine Stunde verspätung und nichts als ärgereien. Es wird ne gute Weile dauern bis ich dieses Barbarenland wieder betreten werde, nur weil eure Züge so zuverlässig sind wie ein französischer Eleltriker. Heute waren es drei ausfälle, fast zwei Stunden Verspätung und der Zug fährt nicht bis Basel SBB durch. Und dann für das ganze Vergnügen noch 50 Euro nehmen, schämt euch ihr Räuber.",1 Bewertung,Bewertet mit 1 von 5 Sternen,DiNaboo,CH,,
Datum der Erfahrung: 23. Oktober 2022,Drecksverein,Drecksverein(Datum: IMMER),4 Bewertungen,Bewertet mit 1 von 5 Sternen,Jonas,DE,,
Datum der Erfahrung: 23. Oktober 2022,DB Ausfall,Die. Fallen nur aus momentan angeblich Personal aber es stimmt Nicht die wollen nicht fahren,1 Bewertung,Bewertet mit 1 von 5 Sternen,Marcel Hoffmann,DE,,
Datum der Erfahrung: 23. Oktober 2022,Assies und Schnattertiere brauchen ein eigenes Abteil,Also ich versteh nicht warum Leute in den Ruhebereich gehn wenn sie weder ruhig sind und ich mein damit die Fussball Assies hier gerade und warum das von keinem Personal überprüft wird geschweige von der ach so tollen Maskenpflicht.,1 Bewertung,Bewertet mit 1 von 5 Sternen,Raziel Delacroix,DE,,
Datum der Erfahrung: 21. Oktober 2022,Deutsche Bahn,"Deutsche Bahn, irgendwie, irgendwo, irgendwann.",1 Bewertung,Bewertet mit 1 von 5 Sternen,Liam Meißner,DE,,
Datum der Erfahrung: 22. Oktober 2022,"""Die Bahn kommt!"" - NUR WANN?","Als Pendler auf der Strecke Kiel - Hamburg muss man mindestens einmal pro Woche mit Verspätungen oder Ausfällen rechnen. Die Gründe sind vielfältig. Von ""verspäteter Bereitstellung"", ""kurzfristiger Erkrankung des Personals"" über ""Arbeiten an der Oberleitung"" oder ""Arbeiten an der Strecke"" ist immer mal was dabei. Besonders ärgerlich sind wochenlang defekte Türen oder Durchsagen, welche auf abfahrbereite Züge hinweisen, obwohl das entsprechende Gleis oder gar der gesamte Kieler Bahnhof leerstehen.Dies zeigt mir immer wieder, wie egal dem Unternehmen die Kundschaft ist. Für längere Strecken nutze ich gerne Flixbus oder ähnliches. Staus kommen zwar auch vor, sind aber erträglicher, da man wenigstens einen Sitzplatz und Wlan hat.Nachtrag:Nachdem ich nun statt 14:25 um 15:17 in Kiel gestartet bin, ist in Neumünster nach knapp 20 Minuten endgültig Schluss. Die Bahn hat es leider nicht nötig, die eigene Mitarbeiterin ausreichend zu informieren. Auch im Internet findet man nicht aktuelles. Danke nochmals für den erstklassigen Service!",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Norbert Scholz,DE,,
Datum der Erfahrung: 22. Oktober 2022,Wir fahren oft mit der Bahn von Rheine…,"Wir fahren oft mit der Bahn von Rheine nach Berlin und zurück. Eigentlich sind wir immer relativ gut zufrieden gewesen, das bei der Hinfahrt ab und zu einige Toiletten nicht funktionieren ist ja schon üblich und da der Intercity von Amsterdam bis Berlin durch fährt ist auch super. Die längste Verspätung waren 35 Minuten wegen einer Baustelle, okay es geht aber auch schlimmer. Nur wenn man wie wir heute zurück fährt und der Zug ja nun in Berlin zur Verfügung gestellt wird, dann kann man aber erwarten, das alles funktioniert und nicht direkt bei Abfahrt schon die ersten Toiletten defekt sind und im Bordbistro keine Kartenzahlung möglich ist !! Sorry aber sowas geht nicht ! Entweder sind die Mitarbeiter unfähig oder haben einfach keinen Bock ! Es ist nicht möglich z.b. in Wolfsburg oder Hannover ein neues Kartengerät zu holen ?????",2 Bewertungen,Bewertet mit 3 von 5 Sternen,Rohoff,DE,,
Datum der Erfahrung: 22. Oktober 2022,Ja ist net so toll,Ja neh 3 züge sind ausgefallen jo ne ist schieße,1 Bewertung,Bewertet mit 1 von 5 Sternen,Dominique Ott,DE,,
Datum der Erfahrung: 22. Oktober 2022,Sitze frustriert und mit Schmerzen in der Bahn,"Sitze mit Schmerzen in der Bahn, weil die Toilette kaputt ist und ich keine aufsuchen kann, auch kein Mitarbeiter in Sicht, der helfen kann. Bin seit 5 Uhr mit der Bahn unterwegs (die früheste Verbindung, die ich nehmen konnte!) und trotzdem komme ich am Ende natürlich zu spät, weil der Zug zu spät am Ziel ankommt, sodass ich den Anschlusszug verpasse.Danke, liebe deutsche Bahn. Die Bahn allein ist schon Grund genug, dass ich auswandern möchte und auch werde.Wirklich schlimm.Aber die DB war ja schon immer so unzuverlässig und da wird sich in absehbarer Zeit auch nichts ändern. Da braucht man sich nichts vormachen.",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Irgendwie,DE,,
Datum der Erfahrung: 21. Oktober 2022,Das sich die DB Bahnbetrieb nennen darf…,"Das sich die DB Bahnbetrieb nennen darf ist eine Frechheit. Trotz Sitzplatzreservation habe ich aufgrund von Verspätung den Anschluss verpasst und und musste von Frankfurt bis Amsterdam stehen. Kein Kilometer Schienen- und Weichensystem funktioniert ohne gröbere Störung, die Mitarbeiter sind inkompetent, unfreundlich und keineswegs hilfsbereit. Wie sollen sie auch bei diesem Gehalt. Gesamthafte Verspätung an diesem Tag 4.5h.",1 Bewertung,Bewertet mit 1 von 5 Sternen,Ecommerce Business,CH,,
Datum der Erfahrung: 14. Oktober 2022,Verspätung der Bahn,"Freitag, 14.10.2022: Der Regionalzug von Wetzlar nach Frankfurt hatte 20 Minuten Verspätung. Als Folge verpassten wir den ICE nach Brüssel und hatten in Ffm 2 Stunden Aufenthalt. Der ICE kam mit 6 Minuten Verspätung in Brüssel an, sodaß auch der Eurostar nach London bereits weg war. Erneute 2 Stunden Wartezeit.",4 Bewertungen,Bewertet mit 1 von 5 Sternen,Ulrich,DE,,
Datum der Erfahrung: 20. Oktober 2022,Absolut unfähigster Verein,"Absolut unfähigster Verein, den Deutschland zu bieten hat.",1 Bewertung,Bewertet mit 1 von 5 Sternen,tinki,DE,,
Datum der Erfahrung: 20. Oktober 2022,Könnte ich keinen Stern vergeben würde…,"Könnte ich keinen Stern vergeben würde ich das tun !!!! Unfreundlich, unzuverlässig und unverschämt im Preis, tägliche Verspätungen die Online nicht aufgeführt sind....3 x im Monat auf dem Boden gesessen und das für knappe 400 € ich finde guter Service ist was anderes 🤑",1 Bewertung,Bewertet mit 1 von 5 Sternen,Tina Brnoviak,DE,,
Datum der Erfahrung: 20. Oktober 2022,Neuer Tag neue Verspätung,"Neuer Tag neue Verspätung. Auf die kann man sich verlassen. Sämtliche Mittel um als Pendler irgendwie von der Bahn wegzukommen (Umzug, Jobwechsel, Wechsel aufs Auto) Sind eine Bereicherung an echter Lebensqualität.",1 Bewertung,Bewertet mit 1 von 5 Sternen,Michael F.Punkt,DE,,
Datum der Erfahrung: 20. Oktober 2022,Am liebsten 0 Sterne Züge fallen mehr…,Am liebsten 0 Sterne Züge fallen mehr aus als sie überhaupt fahren zur Schule zu kommen is damit beinahe unmöglich. Erst heißt es sie fahren planmäßig und dann 5 Minuten vor abfahrt fallen die aufeinmal aus oder haben sehr starke Verspätung. Und ständig diese 30 Minuten Verspätung man versucht schon so viel wie möglich auf den deutsche bahn Verkehr zu verzichten aber als minderjähriger is das nunmal nicht so einfach wen die Schule weiter weg ist. An sich nettes personal aber das mit den Zügen ist echt schwachsinn. So bald ich kann werde ich auf Deutsche Bahn verzichten.Heute unter anderem ist mir das wieder passiert das ich zu spät komme wegen 45 Minuten Verspätung.,1 Bewertung,Bewertet mit 1 von 5 Sternen,Stefanie H.,DE,,
Datum der Erfahrung: 20. Oktober 2022,Nicht mal ein Stern wert da die grund…,Nicht mal ein Stern wert da die grund Spruch von denen lautete je später desto besser oder besser zu spät als nie 😡😡😡,3 Bewertungen,Bewertet mit 1 von 5 Sternen,amir ghlilat,DE,,
Datum der Erfahrung: 19. Oktober 2022,Es ist traurig,"Eigentlich tut es mir leid. Zu wenig Personal, Überstunden und arbeiten bis zum Umfallen. Es gibt keine Wertschätzung mehr, aber auch die Mitarbeiter der Bahn können nichts an der Struktur und den Rahmenbedingungen ändern. Aber der Respekt darf trotz allem nicht verloren gehen.Ich hoffe sehr, dass Bahnfahren bald wieder Spass macht.",1 Bewertung,Bewertet mit 2 von 5 Sternen,Dajana Die,DE,,
Datum der Erfahrung: 19. Oktober 2022,Man kann leider nicht mehr mit der Bahn…,"Man kann leider nicht mehr mit der Bahn planen. Ständige Verspätungen, unwissende und unfreundliche Mitarbeiter am Servicepoint und überteuerte Preise machen das Bahnfahren schrecklich. Nie wieder.",3 Bewertungen,Bewertet mit 1 von 5 Sternen,Kunde,DE,,
Datum der Erfahrung: 12. Oktober 2022,UND DIE RAUCHER?? BLEIBEN AUF DER BAHNSTRECKE...Davon abgesehen das kein Zug mehr oder…,"Davon abgesehen das kein Zug mehr oder fast keiner mehr pünktlich  ist ..ist es unglaublich  das für die rauchenden Gäste  NULL mehr getan wird...wenn man das Wohlbefinden  der Gäste  doch so berücksichtigen  möchte  muss ich mindestens  mal im bordrestaurant ein raucherabteil oder raucherkabine anbieten!!! Grund genug für Raucher ,nicht mehr mit dem Zug längere REISEN zu unternehmen!",4 Bewertungen,Bewertet mit 3 von 5 Sternen,Gabriele Kerner,DE,,
Datum der Erfahrung: 17. Oktober 2022,Kein Kommentar,,2 Bewertungen,Bewertet mit 1 von 5 Sternen,Yannick Paul,DE,,
Datum der Erfahrung: 17. Oktober 2022,Eigentlich würde ich null Sterne…,"Eigentlich würde ich null Sterne geben... Es ist einfach zum kot..zen mit der DB.. ständige Ausfälle, Verspätungen , Störungen usw... Soviel Platz ist garnicht um alles zu erwähnen... Dann wird dies nicht einmal in der App vermerkt... Und dann noch die Preise schön erhöhen regelmäßig... Einfach unverschämt....so wie es bei der DB läuft müsste man kostenlos fahren dürfen... einfach unzumutbar das ganze...",1 Bewertung,Bewertet mit 1 von 5 Sternen,Nini Markoff,DE,,
