date,title,text,bewertung,sterne,author,land,nützlich,date_online
Datum der Erfahrung: 16. Mai 2024,Dieses Unternehmen ist wirklich eine…,Dieses Unternehmen ist wirklich eine bodenlose Unverschämtheit!!! Ich frage mich echt wie die Deutsche Bahn so noch existieren kann. Meiner Meinung nach das mit Abstand unzuverlässigste ÖPNV in Deutschland. Jedes andere Unternehmen welches sich so verhält könnte direkt Insolvenz anmelden.Definitiv nicht zu empfehlen!,3 Bewertungen,Bewertet mit 1 von 5 Sternen,Moritz Malburg,DE,,
Datum der Erfahrung: 16. Mai 2024,Das letzte..,"Das letzte! Einmal bekommt man einen Fahrpreis für eine bestimmte Verbindung am Handy angezeigt. Wenn ich die gleiche Verbindung auf einem anderen Gerät wähle, wird diese nicht mehr, sondern nur ein teureres angeboten. Nachdem ich dieselbe Verbindung erneut auf dem Handy suche, ist diese wieder verfügbar. Es liegt also nicht daran, dass es vielleicht nur noch ein Ticket gab. Es sieht aus, als ob die Bahn hier bewußt steuert, um Fahrgäste zu verteilen.",28 Bewertungen,Bewertet mit 1 von 5 Sternen,Sympathico Tyrannus,DE,,
Datum der Erfahrung: 15. Mai 2024,Jedes andere Unternehmen würde mit…,"Jedes andere Unternehmen würde mit dieser Unzuverlässigkeit und „Serviceleistung“ Insolvenz anmelden müssen. Ständig verspätet und gleichzeitig punktgenaues Abfahren (München - Wasserburg) von Anschlusszügen. Dieses Problem über Jahre nicht in Griff zu bekommen, kann nur Absicht sein. Anders kann ich mir das nicht erklären. Und ihr wundert euch, warum die ständigen Streiks nur Kopfschütteln hervorrufen? ",6 Bewertungen,Bewertet mit 1 von 5 Sternen,anonym,DE,,
Datum der Erfahrung: 15. Mai 2024,Mittlerweile hab ich nur noch Hass auf…,Mittlerweile hab ich nur noch Hass auf dieses Unternehmen ,8 Bewertungen,Bewertet mit 1 von 5 Sternen,Daniel Eisenkolb,DE,,
Datum der Erfahrung: 14. Mai 2024,Katastrophale Entwicklung der deutschen Bahn,"Ich habe am 14.5. knapp 3,5 Stunden bei einer Strecke von Neumünster nach Lübeck gebraucht, weil Züge immer wieder Verspätung hatten oder liegen geblieben sind. Anschlusszüge verpasst und wieder gewartet. Ich empfehle niemandem die Bahn zu nutzen! ",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Saskia Gerstmann,DE,,
Datum der Erfahrung: 13. Mai 2024,Wir sind von Duisburg nach Hamburg mit…,"Wir sind von Duisburg nach Hamburg mit flixtrain gefahren. Alles war gut bis wir 6 mal wegen der DB auf den Gleisen halten musste da ein Zug der DB mal wieder zu spät war und ein Gleis blockierte auf dem Rückweg von Hamburg nach Duisburg war es besonders schlimm ein ICE blockiere die Strecke Hamburg Bremen sodass wir nach ,26 minütiger Wartezeit einen Umweg von 2 Stunden in Kauf nehmen mussten der Zug war wegen Stromversagen liegen geblieben und musste evakuiert werden. Wir als flixtrain Zug müssen immer Rücksicht auf die DB nehmen. Dadurch hatten wir eine Verspätung von 2 Stunden danke DB  und in den Medien schreiben es gab keine Probleme ",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Martina Domann,DE,,
Datum der Erfahrung: 14. Mai 2024,"Erstattung erst nach 3 Anträgen, arrogantes Kundencenter",Es wurde 2mal trotz erneuter Prüfung eine berechtigte Erstattung verweigert. Erst bei einem dritten hartnäckigen Versuch musste die deutsche Bahn doch erstatten. Kundenfreundlichkeit kennen die nicht. Und im Dialogcenter Kundenrechte sitzen offensichtlich unerträglich arrogante Mitarbeiter. Eine ganz schlechte Erfahrung! ,1 Bewertung,Bewertet mit 1 von 5 Sternen,RS,DE,,
Datum der Erfahrung: 13. Mai 2024,Nie wieder eine Reise mit der Deutschen Bahn,"Wenn man als Firmenkunde mit der Deutschen  Bahn reist erlebt man sein blaues Wunder.Als Firmenkunde besitzen wir eine Firmenbahncard, um Vorteile nutzen zu können, aber damit fängt der ganz Ärger an.Unsere Mitarbeiterin musste auf der Fahrt den Fahrpreis nachzahlen und dieser lag im dreistelligen Bereich.Seit Anfang März besteht E-Mail-Verkehr mit der DB, entweder bekommt man gar keine Antwort oder eine die nicht zum Problem / Anliegen gehört.Alle benötigten Unterlagen wurden mehrfach eingereicht, um das Problem zu klären.Aber nein, der Fall wird an das Inkassounternehmen der Bahn abgegeben! Und auch auf diese Mails bekommt man keine Antwort.Auf Kundenservice und Kundenzufriedenheit wird bei der DB auf keinen Fall Wert gelegt!Da kann man zukünftig darauf verzichten mit der Bahn zu reisen und besser mit dem Auto fahren!",1 Bewertung,Bewertet mit 1 von 5 Sternen,Schwenk Logistik GmbH & Co.KG,DE,,
Datum der Erfahrung: 12. Mai 2024,Bahn verzögert Auskunft bewusst,"Auch wir fühlen uns an der Nase herumgeführt von der Bahn: Während man bei guten Verbindung darauf wetten kann, dass diese abgesagt wird oder ausfällt und man diese Info oft schon postwendend nach der Buchung erhält (warum zum Teufel bloß nie zuvor?), schafft es die Bahn, zu erwartende Verspätungen aufgrund einer Baustelle, welche regelmäßig bei der gleichen Nachtverbindung auftreten, tagtäglich seit vielen Wochen, exakt 1 Stunde zuvor mitzuteilen, wahrscheinlich um zu verhindern, dass Reisende in andere, frühere Züge umsteigen, zumal an einem Sonntag. Das scheint Kalkül zu sein und ist eine ziemliche Frechheit! Wir haben die Fahrt schlussendlich nicht angetreten, weil wir nicht um Mitternacht 1 Stunde und länger in einem Bahnhof mit geschlossenen Imbissbuden herumstehen möchten und bei einer verzögerten Ankunft am Morgen zu spät zur Arbeit gekommen wären, sind am nächsten Morgen gefahren und werden der Bahn die hierdurch entstandenen Übernachtungskosten in Rechnung stellen. Der hierdurch ausgefallene Arbeitstag (was hätte vermieden werden können bei rechtzeitiger Ankündigung) ist ein zusätzlich entstandener Schaden. Meine mehrfache vorherige Nachfrage beim Kundenservice wurde abgewimmelt. Keine Auskunft außer dem Verweis auf die Online-Infos.Die Mitarbeiter selbst in den Bahnen tun ihr Bestes, deshalb statt null 2 Sterne.",5 Bewertungen,Bewertet mit 2 von 5 Sternen,Silli,DE,,
Datum der Erfahrung: 15. Dezember 2023,DB is so schlecht nie kommen die…,"DB is so schlecht nie kommen die pünktlich, streiken andauernd, viele sind unfreundlich und die bekommen es nicht mal auf die Reihe nh Durchsage zu machen wenn der Zug net kommt. Schlechter als schlecht sind die. Wenn man 0 Sterne geben könnte würd ich’s machen. 1 Stern schon zu viel. ",1 Bewertung,Bewertet mit 1 von 5 Sternen,Emi,DE,,
Datum der Erfahrung: 12. Mai 2024,"die Bahn betrügt ihre ""Fahrgäste""","es ist nutzlos hier weiter zu bewerten. 270Euro um ""entspannt"" 1. Klasse von Marburg nach Hamburg zu fahren. Ein Erlebnis der Extraklasse das ich als Betrug am Fahrgast bezeichnen würde. Mit 30% ohne Sitzplatz weil keine Reservierung möglich, Verspätungen und Rumgerenne von Bahnsteig zu Bahnsteig, Rumrotzenden  Mitreisenden ohne Maske, und nicht funktionierendes Internet - super wenn man extra Bahn fährt um die Zeit zu nutzen. Eine erschlichene Reservierung weil ein Zug als fast voll angezeigt wurde, der völlig leer war ... die Bahn hat mich um eine entspannte Autofahrt betrogen. In den nächsten 5Jahren ohne mich. Mit so einem Angebot schadet die Bahn der Umwelt, indem Kunden abgeschreckt werden.",50 Bewertungen,Bewertet mit 1 von 5 Sternen,Frank,DE,,
Datum der Erfahrung: 12. Mai 2024,Zugfahrt (ICE) beginnt mit Verspätung,"Zugfahrt (ICE) beginnt mit Verspätung, sodass Anschlusszug verpasst wird. Verspätung baut sich so sehr auf, dass der folgende Anschlusszug ebenfalls fast verpasst wird. Im ICE kommt die Durchsage, und auch in der App, dass Abfahrt von Gleis 13 ist. Zum Gleis 13 gesprintet, es gerade so in den Zug geschafft dieser fährt los und was ist .... Falsche Richtung, da spontan aufgrund vorherigen Problemen das Gleis gewechselt wurde. Sowas kann man sich nicht ausmalen ",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Sven,DE,,
Datum der Erfahrung: 01. Mai 2024,ICE Hamburg - Kassel ,"Super spar Preis, wirklich sehr günstig. Alle meine Anschlüsse Minuten genau erreicht, obwohl Feiertag und hohes Aufkommen. ICE modern und sehr gepflegt. ",1 Bewertung,Bewertet mit 5 von 5 Sternen,Soko,DE,,
Datum der Erfahrung: 11. Mai 2024,So schlechte Schienennetz bei der Bahn…,So schlechte Schienennetz bei der Bahn wo man nicht in Ruhe schlafen kann im Zug. Erst gibt er Gas der Zug als hätte er 60 min Verspätung gehabt und dann das geschaukelte im Zug von den schlechten Schienen katastrophal der Zug von  Leipzig nach Passau ,1 Bewertung,Bewertet mit 1 von 5 Sternen,Michel Sondershausen,DE,,
Datum der Erfahrung: 11. Mai 2024,Ich fahre sehr oft Bahn,"Ich fahre sehr oft Bahn. Es gibt kaum eine Fahrt ohne Einschränkungen. Im Vergleich sind die Nachbarländer, wie Österreich, Schweiz, wesentlich besser organisiert. Die Schienen sind bei uns Schrott, Züge veraltet, WLAN langsam, Personal verstaubt und alles altmodisch.  es ist echt peinlich. Ich habe oft im Ausland gelebt. Die Bahn braucht mal einen kompletten Kurswechsel. Einfach mal das Management austauschen. ",4 Bewertungen,Bewertet mit 1 von 5 Sternen,Christine Schmidt,DE,,
Datum der Erfahrung: 11. Mai 2024,auf eins kann man sich verlassen,"auf eins kann man sich verlassen, dass sie nicht pünktlich ist 😡",3 Bewertungen,Bewertet mit 1 von 5 Sternen,Gröschler Ingrid,DE,,
Datum der Erfahrung: 27. März 2024,Mein Sohn hat eine reise gebucht...und…,Mein Sohn hat eine reise gebucht...und musste diese wegen Krankheit stornieren...Stornierungsbestätigung liegt vor von DB...den gezahlten betrag an Paypal gab es nicht zurück ....stattdessen einen Gutschein...den er nie einlösen kann weil er zu krank ist...es ist eine Sauerei das er eine reise bezahlen muss die er nie angetreten hat,1 Bewertung,Bewertet mit 1 von 5 Sternen,Livica,DE,,
Datum der Erfahrung: 10. Mai 2024,Selbst ein Stern ist noch zu viel!!!,"Selbst ein Stern ist noch zu viel! Alles kaputt, alles verspätet, falsche Anzeigen im Bahnhof und totales Chaos. Wer heute pünktlich ankommen möchte, fährt am besten einen Tag vorher los. Ich bin heute mal wieder schon seit fast anderthalb Stunden unterwegs und versuche zur Arbeit zu kommen. Dieser Verein ist eine Zumutung für alle!!! Steigt am Besten wieder auf das Auto um!UPDATE 10.05.24: Lt. DB App ab heute wieder normaler Fahrplan. Stattdessen wieder Endstation in Düsseldorf Unterrath. Die schaffen es nicht mal mehr, die Apps und  Anzeigen in den Bahnhöfen einigermaßen aktuell zu halten🤬🤬🤬 Und der Schienenersatzverkehr kommt erst gar nicht. Was für ein Armiutszeugnis. Leute müssen mit dem Taxi zur Arbeit!!! Wenn man sich mit seinem Problem am Servicemitarbeiter vor Ort (Düsseldorf 10.05. gegen 18 Uhr wendet), bekommt man falsche oder gar keine Angaben. Es wurde zuerst sogar herablassend behauptet, die besagte Linie fährt!!! Meine Nerven lagen mittlerweile blank und ich wurde dann noch mal sehr sehr deutlich. Nach kurzer Beratung der beiden Servicemitarbeiter sagte man mir dann plötzlich, dass die S-Bahn in Richtung Duisburg bis zum Bahnhof Schlenk führe. Was aber auch wiederum nicht stimmt, da ich selber die Erfahrung bereits morgens gemacht habe, in Unterrath rausgeschmissen zu werden ohne anschließenden Schienenersatzverkehr, da die Bahn sich offensichtlich nicht gekümmert hatte. ",3 Bewertungen,Bewertet mit 1 von 5 Sternen,Sandra F,DE,,
Datum der Erfahrung: 08. Mai 2024,Deutschland Ticket buchen,"Ich habe mich beim Service Center telefonisch nach Möglichkeiten zur Bezahlung des Deutschland Tickets erkundigt, da ich keine Kreditkarte besitze und Sepa Zahlungen nach 20 versuchen, auf halbem weg abgebrochen wurden.In der Werbung der DB auf deren Seite wird nicht übersehbar Apple Pay sowie Pay Pal als Zahlungsmittel beworben, dem ist aber NICHT so, da es anscheinend nicht für den kauf des Deutschland Tickets im Kreis Esslingen gestattet ist. In anderen Regionen ist das aber Problemlos möglich.In der Service Hotline wurde mir dann, sehr  unhöflich, und eher genervt, mitgeteilt, ich solle mir eben eine Kreditkarte zulegen, oder nach Stuttgart fahren und mir dort im SERVICE CENTER ein Deutschland Ticket kaufen.Die Dame am Telefon war weder freundlich, noch in irgend einer weise hilfreich, da sie, wie sie erwähnte, nicht verstehen kann wo ich ein Problem haben könnte und auch nicht an meinem Problem weiterhelfen wolle, weil wie erwähnt, sie nicht verstehe wo mein Problem liegen würde. Auf meine nachfrage, warum Apple Pay und Pay Pal nicht funktionieren, obwohl dies auf der eigenen Website beworben wird, war die Antwort, dass da viel stehen kann, aber dass es nicht bedeute dass es auch so ist.Hilfsbereitschaft, Freundlichkeit und Problemorientierte Lösung stelle ich mir anders vor.",1 Bewertung,Bewertet mit 1 von 5 Sternen,Eva,DE,,
Datum der Erfahrung: 09. Mai 2024,Wagenstandsanzeige digital,"Ich wollte heute meiner Mutter mittteilen, wo Ihr Wagen des ICEs morgen bei der Abfahrt steht. Ohne entsprechende DB-APP, die ich nicht installieren möchte, erhalte ich bzw. meine Mutter diese Information nicht. Warum stellt die DB nicht wie früher eine Wagenstands-Anzeige auf dem Bahnsteig bereit?Sollte aus Umweltgründen eine Papierform nicht mehr in Frage kommen, so könnte eine digitale Anzeige die gleiche Funktion erfüllen. Vor allem ältere Menschen besitzen oft kein Handy oder sind nicht im Umgang damit geübt. Außerdem möchte nicht jeder Mensch eine weitere App für eine kleine aber sehr hilfreiche Information installieren. Diese Information sollte die Deutsche Bahn einfacher allen Menschen zur Verfügung stellen.",1 Bewertung,Bewertet mit 1 von 5 Sternen,Jens Oliver Thiem,DE,,
Datum der Erfahrung: 08. Mai 2024,Fahrt lieber gar nicht bevor ihr so…,Fahrt lieber gar nicht bevor ihr so eine schei*e abliefert. Dann betrifft es wenigstens keine anderen Länder! Inkompetenz hat einen Namen : DB!,1 Bewertung,Bewertet mit 1 von 5 Sternen,David Schwärzler,AT,,
Datum der Erfahrung: 30. April 2024,deutsche bahn ist richtig super haben…,deutsche bahn ist richtig super haben meiner freundin das leben getettet die beim einsteigen einfach umgekippt ist vielen dank deutsche bahn für eure hilfe,1 Bewertung,Bewertet mit 5 von 5 Sternen,Nina Kloos,DE,,
Datum der Erfahrung: 30. April 2024,Totalausfall ,"Zuerst: Ich fahre relativ selten Bahn, meist wenn ich auf Dienstreisen unterwegs bin. Ich bin in den letzten 6 Monaten 3 mal unterwegs gewesen.Erste Dienstreise: Zugausfall , 2 h Wartezeit.Zweite: Ersatzloser Ausfall, musste mir ein Mietwagen holen, um an dem Tag zurück zu kommen. ( München- Flensburg)Dritte: Zugausfall, 1,5 h Verspätung. Informationsbringeschuld der Bahn gleich null, wenn ein Zug ausfällt. Anzeige am Bahnsteig wird ausgeschaltet gemäß “nach mir die Sintflut”Meine Güte, ich frage mich, ob die Bahn überhaupt noch ein Mobilitätskonzern genannt werden sollte. Eher Bürger-Wutproben-RöhreOderMehrachsiger Dienstreisen-Überstunden-GeneratorIhr kriegt das schon vermurkst…",1 Bewertung,Bewertet mit 1 von 5 Sternen,Andi Popandi,DE,,
Datum der Erfahrung: 08. Mai 2024,Neu FLX Verbindungen - Keine Buchung oder Reservation aus Schweiz möglich,"Neu gibt es FLX Verbindungen. Unsere Verbindung zum gekauften Ticket wurde geändert. Nur leider gibt es bei  längeren Fahrten aus der Schweiz, wo nun neu solche FLX Züge im Einsatz sind, keine Preisauskunft, keine Möglichkeit die online zu buchen und keine Möglichkeit Sitzplätze zu reservieren, trotz Reservationspflicht!Was geht da ab?",6 Bewertungen,Bewertet mit 1 von 5 Sternen,baltis,CH,,
Datum der Erfahrung: 06. Mai 2024,"Verspäteter Zug von Verona nach München (+80 Minuten) hat plötzlich Endstation Rosenheim mit der Begründung ""zu stark verspätet"".","Verspäteter Zug von Verona nach München (+80 Minuten) hat plötzlich Endstation Rosenheim mit der Begründung ""zu stark verspätet"". Kompletter vollbesetzter Zug muss in einen anderen schon gefüllten Zug auf anderem Gleis transferiert werden. Das gestaltet sich ohne Aufzüge mit 3 Koffern als krasse Zumutung. Dann im überfüllten Zug mit 7 Personen, 10 Koffern und 2 Fahrrädern zwischen den Wagons stehend bis München. Absolute Zumutung, letztes Mal per Bahn in den Urlaub.",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Mueller,DE,,
Datum der Erfahrung: 05. Mai 2024,Wie immer!! Zu spät!!!,"Fahre wöchentlich mehrere Langstrecken, zuletzt vor ca einem halben Jahr mal pünktlich gewesen. Immer andere Ausreden,… kennt man alle!! Furchtbar, nur leider bin ich drauf angewiesen mich weiter … zu lassen. ",1 Bewertung,Bewertet mit 1 von 5 Sternen,Steffen Dr. Schremmer,DE,,
Datum der Erfahrung: 05. Mai 2024,Es ist immer das gleiche mit euch.,"Es ist immer das gleiche mit euch.Ich fahre jeden Samstag nach NRW und am nächsten wieder zurück nach Berlin.Nicht mal 1x habt ihr geschafft pünktlich anzukommen.Ihr seid das allerletzte...Aber wenn um mehr Gehalt geht, könnt ihr wie die Weltmeister streiken.Ihr seid ein Haufen von Clowns und mehr nicht! ",4 Bewertungen,Bewertet mit 1 von 5 Sternen,Raci Duman,DE,,
Datum der Erfahrung: 01. Mai 2024,Das Tickets automat nichts läuft …,"Das Tickets automat nichts läuft  trotzdem 60€ bezahlt statt Ticket zu anbieten, aber jetzt kommen Sie mit 1,50€ ? Wie armselig muß man sein??Grüße nach Baden-Baden ",31 Bewertungen,Bewertet mit 1 von 5 Sternen,Ognyan,DE,,
Datum der Erfahrung: 04. Mai 2024,Katastrophe Deutschlands.,"Wenn ich könnte wie ich wollte, würde ich gar keinem Stern vergeben. Ich reise oft mit diesem Verein (gibt ja leider keine anderen anständige Alternativen für Fernverkehr in DE) und ausnahmslos jedes Mal kommt es zur Verspätung. Unwetter, Wildunfall, Personen im Gleis, Verspätung aus vorherigen Zügen, Personal kommt nicht rechtzeitig zum Zug (....).Gestern erst wieder eine Verspätung von 50 min erwischt, naja wird ja dann heute auf der Rückfahrt sicher besser.Der Zug kam 37 min verspätet an, Grund dafür ""verspätete Bereitstellung des Zuges"" Endlich losgefahren ging es dann weiter: Ankunftszeit verspätet sich um 20, um 30, um 40 und nun um 69 min. Ein Umweg von zusätzlich 2h muss gefahren werden.Man muss mit der deutschen Bahn mittlerweile mehrere Stunden puffer einrechnen, pünktlich kommt man so oder so nie an.Die Bahn will die Pünktlichkeit auf 80% steigern? Wie wäre es ein Standard von 100%iger Pünktlichkeit anzustreben wie in anderen Ländern auch? In Japan bspw. haben die Züge eine durchschnittliche Verspätung von 15 SEKUNDEN. Die Regelung der Entschädigungen des Fahrkartenpreises sind genau so lächerlich wie diese Vorhaben. 25% erst ab 60 min ist einfach viel zu wenig, die Fahrgäste sind mittlerweile auch schon bei ""nur"" 20 min vollkommen angepi****.Aktuell sitzen wir seit 3h in der Bahn und werden noch knappe 3h vor uns haben.Für eine Strecke von eigentlich insgesamt 4h.In diesem Sinne:Prost, deutsche Bahn.",1 Bewertung,Bewertet mit 1 von 5 Sternen,Lena,DE,,
Datum der Erfahrung: 03. Mai 2024,Sehr unfreundliches Personal… ,Sehr unfreundliches Personal… Ungenügend…. Von 100 Prozent sind nur 10 gut !? … der Rest scheint so als würden ihre Arbeit nicht gerne machen. Sehr schade für so ein großes Unternehmen!!!,1 Bewertung,Bewertet mit 1 von 5 Sternen,Antonella,DE,,
Datum der Erfahrung: 03. Mai 2024,Online Ticket wurde für 2 Personen als…,"Online Ticket wurde für 2 Personen als Sparpreis gebucht. Der Auftraggeber für das Ticket ist nun verhindert. Die 2. Person kann nicht ohne den Auftraggeber die Zugfahrt antreten, obwohl es bezahlt wurde. Eine Umschreibung ist laut Bahn nicht möglich, das Ticket verliert die Gültigkeit !!! Service geht anders. Ab sofort wieder mit dem Auto durch Deutschland. Gute Nacht Deutsche Bahn...",4 Bewertungen,Bewertet mit 1 von 5 Sternen,Carsten P. ,DE,,
Datum der Erfahrung: 03. Mai 2024,Das Personal ist unmöglich .Die Bahn in…,Das Personal ist unmöglich .Die Bahn in Afrika hat ein besseres Service Ukas in Deutschland!,1 Bewertung,Bewertet mit 1 von 5 Sternen,Vanessa Schmidt,DE,,
Datum der Erfahrung: 01. Mai 2024,neue Verifizierung der Zahlungsmethode,"Die Bahn hat neuerdings Veränderungen an der Verifizierung der Zahlungsmethoden wie etwa Bankeinzug vorgenommen, die meine Zufriedenheit als langjährigen Kunden beeinträchtigt haben.Die erzwungene Verifizierung über die Drittanbieter Tink oder Verimi ist eine Gefährdung der Privatsphäre und Datensicherheit. Ich will diesen Privatunternehmen nicht meine Daten geben nur weil ich ein Bahnticket kaufen möchte.Ich hoffe, dass die Bahn alternative Verifizierungsmethoden einführt, die die Privatsphäre ihrer Kunden respektieren.",1 Bewertung,Bewertet mit 1 von 5 Sternen,Mareike Pittig,FR,,
Datum der Erfahrung: 01. Mai 2024,Nehmt besser alles andere!! ,"Dieses Unternehmen ist das aller letzte der Welt! Wenn ich schon drüber nachdenke mit dieser Gesellschaft fahren zu müssen kommt mir das kalte k**zen. Man kann seinen Kindern schon fast eher zumuten zu zwielichtigen gestalten ins Auto zu steigen, da so zumindest halbwegs die Hoffnung besteht, dass sie nach Hause kommen. Ich dachte immer dass k*cke  in die Kläranlage kommt… doch dieser kackverein ist wohl selbst dafür ne Nummer zu groß! Ich bin regelmäßiger Bahnfahrer und komme deswegen regelmäßig in den Genuss nicht pünktlich zu kommen. Selbst mit den fremd- dienstleistern ist das nicht möglich, da diese wegen der verspäteten und leider periodisierten Bundesbahn Vorfahrt gewähren müssen. Dadurch verpasse ich regelmäßig meinen Bus-Anschluss und muss für viel Geld mit dem Taxi fahren. Sicherlich wäre es auch zumutbar über eine Stunde auf den nächsten Bus zu warten. Wenn man dann noch hört, dass die Mitarbeiter dieses Unternehmens wegen zu wenig lohn sowie zu hoher Stunden streiken, kommen mir fast die Tränen… Aber leider vor Hass! Kein einziger Mitarbeiter wird verpflichtet für solch einen beschissenen Arbeitgeber zu arbeiten. Geht doch bitte alle zur Konkurrenz… ebenso alle Bahnfahrer… auf das die deutsche Bundesbahn endlich Platt geht!! Wenn ich in meinen Job so viele schwachsinnigen ausreden hätte, würden regelmäßig Menschen sterben!Nun ein kleiner Vorschlag wie ihr euch verbessern könnt… Macht einen auf Karstadt und geht pleite! Dann zieht man was neues und besseres hoch! Danke!!! PS Fahrt mit allem nur nicht mit der DB ",1 Bewertung,Bewertet mit 1 von 5 Sternen,Thomas,DE,,
Datum der Erfahrung: 30. April 2024,Habe ein Zugticket für den letzten Zug…,"Habe ein Zugticket für den letzten Zug des Tages gekauft.Zug ist spontan ausgefallen, weil die Bahn einfach Sch...ße ist",1 Bewertung,Bewertet mit 1 von 5 Sternen,Magei,DE,,
Datum der Erfahrung: 30. April 2024,Beste Zeit meines Lebens,"Am Bahnhof angekommen durfte ich mir sogar zusätzlich 25 min den wunderschönen Hauptbahnhof in ansehen. Da konnte man zumindest den Bahnbetrieb von der Besten Seite wie im Zirkus beschauen. Erste Reihe, was will man auch mehr. Hochgerechnet würde ich die Anzahl Minuten - der Menschen am Bahnhof, multipliziert mit der gesamt am Bahnhof durchgegebenen Verspätung - in die Vergangenheit Reisen, könnte ich mir zumindest ansehen, wie das erste Leben auf der Erde entstanden ist.Dann also weiter mit dem Zug. Auch da beste Plätze um 35min an einem Ort die Landschaft zu beschauen.Letzte etappe war dann so geplant, dass unser Zug kurz vor Endstation ""aufgegeben wurde"" um die bekannte Sch...wende zu vollführen. Na ja, damit hat sich zumindest die Statistik wieder eingependelt und die Deutsche Bahn kann hier von pünktlichkeit sprechen.Also alle Menschen aus dem Zug raus und nochmal 35 min auf den nächsten Zug gewartet. War wunderbar. Hier haben wir uns dann wie die Pinguine zusammengekuschelt und sind die letzten 30 min so weitergefahren.Am Ende hat also alles geklapp. Aber vielleicht will die Bahn ja wirklich einfach nur Zeit mit Ihren Kunden verbringen, denn mit denen verdient Sie ja schließlich Ihr Geld.",1 Bewertung,Bewertet mit 1 von 5 Sternen,Hanno Rempel,DE,,
Datum der Erfahrung: 29. April 2024,0 Sterne,"Mein ICE hatte eine halbe Stunde Verspätung und ist 20:47 Uhr in Berlin HBF angekommen. Mein Anschlusszug sollte 20:47 Uhr abfahren und hat natürlich nicht gewartet. Die Bahn hat ständig Verspätung, da kann man nicht 5 Minuten auf Anschlussreisende warten, sondern nimmt es lieber in Kauf, dass sie dann erst mitten in der Nacht am Zielort ankommen? Als ich dann um 20:50 Uhr am Reisezentrum ankam, öffnete mir ein schlecht gelaunter Mitarbeiter trotz Öffnungszeit bis 21:00 Uhr nur widerwillig die bereits verschlossene Tür mit den Worten, es wäre bereits 21:00 Uhr. Als ich ihn darauf hinwies, dass es erst 20:50 Uhr sei, sagte er mir, ich hätte noch genau 5 Minuten und solle mich gefälligst beeilen. Die ebenso schlecht gelaunte Kollegin wollte mir dann meine Fragen nicht beantworten und gab mir auch zu verstehen, ich solle mich beeilen, man wolle schließlich pünktlich Feierabend machen. Dass ich nun statt um 22:30 Uhr erst um 00:30 Uhr zu Hause bin, mein Freund mich dann mitten in der Nacht vom Bahnhof abholen muss und ich morgen früh 2 Kinder zur Schule und zum Kindergarten fahren muss und anschließend noch die Beerdigung meiner Oma um 11 Uhr stattfindet, auf der ich nun total fertig sein werde, interessierte dort niemanden ... nicht einmal ein ""Entschuldigung"" ging über die Lippen der Mitarbeiter ... herzlichen Dank für nichts. ",12 Bewertungen,Bewertet mit 1 von 5 Sternen,D.S.,DE,,
Datum der Erfahrung: 29. April 2024,Zug Verspätung,"Zug Verspätung, dann eine halbe Stunde in Schwandorf gestanden ohne Information wann es weitergeht: über 45 min Verspätung! Kein Wunder wenn keiner mehr Bahn fährt!!!! ",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Tanja,DE,,
Datum der Erfahrung: 29. April 2024,Rechtzeitig kommen,Einfach mal rechtzeitig kommen so das man nicht dreifach so lang für eine Reise wie angeschrieben braucht und dann für den schlechten Service nicht auch noch so unfassbar teuer. Null Preis- Leistungsverhältnis,1 Bewertung,Bewertet mit 1 von 5 Sternen,Svenja Kral,DE,,
Datum der Erfahrung: 29. April 2024,Wie erwartet mal wieder enttäuschend,"40+ Minuten Verspätung beim RE dann nochmal 10 in der S-Bahn. Muss ich mehr sagen? Bin Gelegenheitsfahrer aber sowas passierte bisher JEDES Mal. Hätte gerne meine Zeit zurück, die 7€ könnt behalten.Update: Und weil es heute Vormittag so vorbildlich geklappt hat, ich euch leider nicht direkt die nächste Bewertung rein würgen darf, hier das Update für die Rückfahrt. RE5  50+ Verspätung, aber dafür fällt nun mein Zielbahnhof aus „Gründen“ aus 👍",4 Bewertungen,Bewertet mit 1 von 5 Sternen,Tim Martin,DE,,
